a1,a2,a3,a4,a5,res
28,111,0.25225225225225223,0.19819819819819823,0.13320463320463322,Handwritten_extended
22,126,0.1746031746031746,0.20382395382395374,0.17640692640692637,Handwritten_extended
44,62,0.7096774193548387,0.2664956011730205,0.11180351906158358,Handwritten_extended
17,37,0.4594594594594595,0.27503974562798095,0.18282988871224165,Handwritten_extended
13,36,0.3611111111111111,0.34188034188034183,0.297008547008547,Handwritten_extended
62,195,0.31794871794871793,0.21298593879239036,0.10909842845326714,Handwritten_extended
19,24,0.7916666666666666,0.46271929824561403,0.23464912280701752,Handwritten_extended
35,108,0.32407407407407407,0.2399470899470899,0.1074074074074074,Handwritten_extended
15,21,0.7142857142857143,0.3492063492063492,0.12380952380952381,Handwritten_extended
17,30,0.5666666666666667,0.18431372549019603,0.15882352941176472,Handwritten_extended
26,105,0.24761904761904763,0.16483516483516486,0.14871794871794874,Handwritten_extended
13,32,0.40625,0.2716346153846154,0.20192307692307693,Handwritten_extended
30,72,0.4166666666666667,0.29583333333333334,0.1125,Handwritten_extended
44,62,0.7096774193548387,0.5080645161290324,0.033357771260997066,Handwritten_extended
31,219,0.1415525114155251,0.24053616143761966,0.10487553395198115,Handwritten_extended
10,18,0.5555555555555556,0.2944444444444445,0.22222222222222215,Handwritten_extended
28,116,0.2413793103448276,0.14193349753694579,0.13423645320197045,Handwritten_extended
19,31,0.6129032258064516,0.23769100169779284,0.29032258064516125,Handwritten_extended
14,91,0.15384615384615385,0.22056514913657765,0.20565149136577707,Handwritten_extended
23,127,0.18110236220472442,0.312906538856556,0.12016432728517629,Handwritten_extended
23,55,0.41818181818181815,0.2150197628458498,0.13754940711462452,Handwritten_extended
10,18,0.5555555555555556,0.2888888888888889,0.21111111111111108,Handwritten_extended
19,31,0.6129032258064516,0.2852292020373515,0.28353140916808145,Handwritten_extended
13,25,0.52,0.16,0.16615384615384615,Handwritten_extended
55,163,0.3374233128834356,0.2354712771890686,0.10039040713887339,Handwritten_extended
24,65,0.36923076923076925,0.2570512820512821,0.09807692307692308,Handwritten_extended
14,12,1.1666666666666667,0.2976190476190476,0.1964285714285714,Handwritten_extended
16,44,0.36363636363636365,0.4375,0.11505681818181818,Handwritten_extended
25,79,0.31645569620253167,0.30126582278481007,0.12253164556962026,Handwritten_extended
27,33,0.8181818181818182,0.3007856341189674,0.1313131313131313,Handwritten_extended
19,100,0.19,0.1889473684210526,0.1936842105263158,Handwritten_extended
50,80,0.625,0.17825000000000002,0.1025,Handwritten_extended
37,29,1.2758620689655173,0.49301025163094125,0.05871388630009318,Handwritten_extended
21,78,0.2692307692307692,0.19047619047619047,0.1465201465201465,Handwritten_extended
29,116,0.25,0.1599286563614744,0.11028537455410226,Handwritten_extended
41,174,0.23563218390804597,0.12587608634707034,0.11480235492010092,Handwritten_extended
27,33,0.8181818181818182,0.2783389450056117,0.1335578002244669,Handwritten_extended
28,20,1.4,0.5303571428571429,0.04464285714285716,Handwritten_extended
21,158,0.13291139240506328,0.16546112115732367,0.1452682338758288,Handwritten_extended
16,23,0.6956521739130435,0.28804347826086957,0.1576086956521739,Handwritten_extended
20,24,0.8333333333333334,0.26666666666666666,0.22708333333333336,Handwritten_extended
16,30,0.5333333333333333,0.55625,0.07500000000000001,Handwritten_extended
20,53,0.37735849056603776,0.2311320754716981,0.22358490566037742,Handwritten_extended
28,111,0.25225225225225223,0.22361647361647358,0.1361003861003861,Handwritten_extended
26,38,0.6842105263157895,0.2945344129554655,0.11943319838056679,Handwritten_extended
22,64,0.34375,0.2159090909090909,0.19673295454545456,Handwritten_extended
41,174,0.23563218390804597,0.14325763947294642,0.1118587047939445,Handwritten_extended
16,22,0.7272727272727273,0.2215909090909091,0.16477272727272727,Handwritten_extended
15,63,0.23809523809523808,0.21798941798941796,0.18624338624338624,Handwritten_extended
31,36,0.8611111111111112,0.257168458781362,0.21684587813620068,Handwritten_extended
20,87,0.22988505747126436,0.2591954022988505,0.13045977011494253,Handwritten_extended
18,93,0.1935483870967742,0.2270011947431302,0.1278375149342891,Handwritten_extended
20,171,0.11695906432748537,0.21140350877192987,0.13216374269005846,Handwritten_extended
27,258,0.10465116279069768,0.18690783807062875,0.1449899511915016,Handwritten_extended
50,80,0.625,0.17825000000000002,0.1025,Handwritten_extended
13,36,0.3611111111111111,0.32905982905982906,0.30341880341880345,Handwritten_extended
56,103,0.5436893203883495,0.5142163661581137,0.04750346740638002,Handwritten_extended
21,78,0.2692307692307692,0.46703296703296704,0.03907203907203908,Handwritten_extended
21,158,0.13291139240506328,0.16757082579867388,0.1458710066305003,Handwritten_extended
14,45,0.3111111111111111,0.37619047619047624,0.126984126984127,Handwritten_extended
35,181,0.19337016574585636,0.15958958168902918,0.14254143646408837,Handwritten_extended
23,127,0.18110236220472442,0.312221841834988,0.11365970558028071,Handwritten_extended
10,18,0.5555555555555556,0.2944444444444445,0.22222222222222215,Handwritten_extended
58,62,0.9354838709677419,0.1957730812013348,0.1518353726362625,Handwritten_extended
34,96,0.3541666666666667,0.2604166666666667,0.10876225490196079,Handwritten_extended
21,54,0.3888888888888889,0.47001763668430324,0.10317460317460317,Handwritten_extended
50,150,0.3333333333333333,0.1746666666666667,0.1393333333333333,Handwritten_extended
10,18,0.5555555555555556,0.24444444444444446,0.22777777777777777,Handwritten_extended
16,30,0.5333333333333333,0.20208333333333334,0.1875,Handwritten_extended
16,52,0.3076923076923077,0.2800480769230769,0.2271634615384615,Handwritten_extended
12,48,0.25,0.3194444444444444,0.18229166666666666,Handwritten_extended
16,30,0.5333333333333333,0.3020833333333333,0.225,Handwritten_extended
14,33,0.42424242424242425,0.23376623376623376,0.2554112554112554,Handwritten_extended
34,31,1.096774193548387,0.24478178368121437,0.12998102466793168,Handwritten_extended
24,29,0.8275862068965517,0.22701149425287365,0.14224137931034483,Handwritten_extended
62,56,1.1071428571428572,0.1987327188940092,0.16618663594470046,Handwritten_extended
14,55,0.2545454545454545,0.3688311688311689,0.006493506493506494,Handwritten_extended
18,45,0.4,0.25432098765432104,0.16790123456790124,Handwritten_extended
41,77,0.5324675324675324,0.24897054165346846,0.1191004117833386,Handwritten_extended
13,25,0.52,0.16,0.16615384615384615,Handwritten_extended
15,91,0.16483516483516483,0.24395604395604392,0.1516483516483516,Handwritten_extended
31,99,0.31313131313131315,0.184099055066797,0.11306614532420983,Handwritten_extended
42,100,0.42,0.23214285714285715,0.11523809523809524,Handwritten_extended
20,48,0.4166666666666667,0.1708333333333333,0.196875,Handwritten_extended
29,38,0.7631578947368421,0.3139745916515427,0.15517241379310345,Handwritten_extended
25,73,0.3424657534246575,0.1271232876712329,0.15123287671232877,Handwritten_extended
24,54,0.4444444444444444,0.19675925925925922,0.17746913580246915,Handwritten_extended
21,158,0.13291139240506328,0.18022905364677516,0.1410488245931284,Handwritten_extended
16,23,0.6956521739130435,0.2826086956521739,0.1548913043478261,Handwritten_extended
29,46,0.6304347826086957,0.1724137931034483,0.10944527736131936,Handwritten_extended
18,37,0.4864864864864865,0.37237237237237225,0.1366366366366366,Handwritten_extended
51,109,0.46788990825688076,0.16351861845655694,0.15506386040654793,Handwritten_extended
18,75,0.24,0.1955555555555555,0.16000000000000003,Handwritten_extended
26,46,0.5652173913043478,0.26505016722408026,0.1906354515050167,Handwritten_extended
16,44,0.36363636363636365,0.26704545454545453,0.19318181818181818,Handwritten_extended
12,36,0.3333333333333333,0.23379629629629628,0.19444444444444442,Handwritten_extended
18,19,0.9473684210526315,0.29824561403508776,0.19005847953216373,Handwritten_extended
19,100,0.19,0.20052631578947366,0.19157894736842107,Handwritten_extended
15,52,0.28846153846153844,0.31794871794871793,0.1205128205128205,Handwritten_extended
20,166,0.12048192771084337,0.18463855421686745,0.1183734939759036,Handwritten_extended
25,58,0.43103448275862066,0.2551724137931034,0.13448275862068967,Handwritten_extended
15,23,0.6521739130434783,0.45507246376811594,0.08115942028985505,Handwritten_extended
20,48,0.4166666666666667,0.33437500000000003,0.06770833333333331,Handwritten_extended
33,89,0.3707865168539326,0.2574055158324821,0.11916922029281579,Handwritten_extended
25,73,0.3424657534246575,0.15178082191780823,0.1578082191780822,Handwritten_extended
16,44,0.36363636363636365,0.45170454545454547,0.07244318181818182,Handwritten_extended
24,56,0.42857142857142855,0.25223214285714285,0.17485119047619047,Handwritten_extended
45,123,0.36585365853658536,0.15447154471544713,0.13495934959349593,Handwritten_extended
40,113,0.35398230088495575,0.1734513274336283,0.10376106194690267,Handwritten_extended
18,79,0.22784810126582278,0.5161744022503515,0.06469760900140648,Handwritten_extended
28,53,0.5283018867924528,0.31738544474393526,0.16644204851752026,Handwritten_extended
49,85,0.5764705882352941,0.19351740696278513,0.11884753901560621,Handwritten_extended
20,85,0.23529411764705882,0.19235294117647062,0.12999999999999998,Handwritten_extended
21,72,0.2916666666666667,0.3055555555555556,0.13558201058201055,Handwritten_extended
29,38,0.7631578947368421,0.3049001814882033,0.15517241379310345,Handwritten_extended
26,55,0.4727272727272727,0.525174825174825,0.09650349650349649,Handwritten_extended
11,31,0.3548387096774194,0.23167155425219935,0.15249266862170088,Handwritten_extended
29,46,0.6304347826086957,0.17166416791604197,0.10944527736131936,Handwritten_extended
22,92,0.2391304347826087,0.31274703557312256,0.10968379446640318,Handwritten_extended
19,24,0.7916666666666666,0.4298245614035087,0.23464912280701752,Handwritten_extended
38,149,0.2550335570469799,0.5374425997880606,0.04962910632285412,Handwritten_extended
14,24,0.5833333333333334,0.2351190476190476,0.2410714285714286,Handwritten_extended
15,52,0.28846153846153844,0.3384615384615384,0.11794871794871795,Handwritten_extended
18,12,1.5,0.25,0.3009259259259259,Handwritten_extended
56,103,0.5436893203883495,0.2744452149791956,0.1234396671289875,Handwritten_extended
16,30,0.5333333333333333,0.26458333333333334,0.125,Handwritten_extended
22,64,0.34375,0.21235795454545453,0.19957386363636365,Handwritten_extended
29,192,0.15104166666666666,0.18426724137931036,0.16576867816091956,Handwritten_extended
42,100,0.42,0.23047619047619045,0.125,Handwritten_extended
26,31,0.8387096774193549,0.2866004962779157,0.1228287841191067,Handwritten_extended
41,77,0.5324675324675324,0.24707000316756417,0.12511878365536902,Handwritten_extended
21,158,0.13291139240506328,0.45388788426763116,0.043701024713682944,Handwritten_extended
31,40,0.775,0.31129032258064515,0.12580645161290321,Handwritten_extended
16,23,0.6956521739130435,0.296195652173913,0.1576086956521739,Handwritten_extended
16,52,0.3076923076923077,0.2860576923076923,0.21754807692307693,Handwritten_extended
35,108,0.32407407407407407,0.5462962962962963,0.042328042328042326,Handwritten_extended
19,34,0.5588235294117647,0.32198142414860675,0.1702786377708978,Handwritten_extended
22,92,0.2391304347826087,0.3127470355731225,0.10968379446640318,Handwritten_extended
24,21,1.1428571428571428,0.2281746031746032,0.24206349206349206,Handwritten_extended
12,85,0.1411764705882353,0.3911764705882353,0.21666666666666667,Handwritten_extended
14,55,0.2545454545454545,0.18051948051948047,0.18181818181818182,Handwritten_extended
37,26,1.4230769230769231,0.287941787941788,0.13513513513513517,Handwritten_extended
44,52,0.8461538461538461,0.2731643356643356,0.13505244755244752,Handwritten_extended
34,31,1.096774193548387,0.2514231499051233,0.12808349146110057,Handwritten_extended
24,54,0.4444444444444444,0.16358024691358028,0.1743827160493827,Handwritten_extended
11,31,0.3548387096774194,0.24340175953079177,0.12903225806451613,Handwritten_extended
37,29,1.2758620689655173,0.21342031686859278,0.13233923578751164,Handwritten_extended
16,38,0.42105263157894735,0.26644736842105265,0.16611842105263158,Handwritten_extended
46,150,0.30666666666666664,0.19695652173913047,0.10043478260869565,Handwritten_extended
17,29,0.5862068965517241,0.31034482758620685,0.22109533468559836,Handwritten_extended
49,85,0.5764705882352941,0.1613445378151261,0.10708283313325331,Handwritten_extended
18,93,0.1935483870967742,0.2270011947431302,0.1278375149342891,Handwritten_extended
46,150,0.30666666666666664,0.22637681159420286,0.10173913043478258,Handwritten_extended
37,29,1.2758620689655173,0.2162162162162162,0.14259086672879778,Handwritten_extended
20,53,0.37735849056603776,0.20849056603773586,0.22264150943396227,Handwritten_extended
11,31,0.3548387096774194,0.23460410557184747,0.12903225806451613,Handwritten_extended
30,74,0.40540540540540543,0.1554054054054054,0.1135135135135135,Handwritten_extended
13,36,0.3611111111111111,0.329059829059829,0.3012820512820513,Handwritten_extended
21,72,0.2916666666666667,0.29761904761904767,0.1369047619047619,Handwritten_extended
11,31,0.3548387096774194,0.24340175953079174,0.15542521994134897,Handwritten_extended
18,124,0.14516129032258066,0.2553763440860215,0.1111111111111111,Handwritten_extended
28,53,0.5283018867924528,0.3308625336927223,0.15566037735849061,Handwritten_extended
20,87,0.22988505747126436,0.2166666666666666,0.12931034482758622,Handwritten_extended
24,35,0.6857142857142857,0.23452380952380955,0.14523809523809525,Handwritten_extended
18,79,0.22784810126582278,0.3368495077355837,0.1230661040787623,Handwritten_extended
15,12,1.25,0.15,0.2,Handwritten_extended
29,38,0.7631578947368421,0.30127041742286753,0.15517241379310345,Handwritten_extended
13,32,0.40625,0.30528846153846156,0.18509615384615385,Handwritten_extended
23,69,0.3333333333333333,0.3497164461247637,0.1543793320730939,Handwritten_extended
29,46,0.6304347826086957,0.1679160419790105,0.10944527736131936,Handwritten_extended
29,86,0.3372093023255814,0.2722534081796311,0.11347233360064157,Handwritten_extended
21,72,0.2916666666666667,0.3055555555555556,0.13558201058201055,Handwritten_extended
16,23,0.6956521739130435,0.2826086956521739,0.1548913043478261,Handwritten_extended
11,31,0.3548387096774194,0.2434017595307917,0.15542521994134897,Handwritten_extended
15,12,1.25,0.21666666666666667,0.24444444444444444,Handwritten_extended
50,80,0.625,0.1715,0.10425,Handwritten_extended
12,52,0.23076923076923078,0.1506410256410256,0.11538461538461538,Handwritten_extended
28,53,0.5283018867924528,0.589622641509434,0.07142857142857144,Handwritten_extended
62,56,1.1071428571428572,0.1987327188940092,0.17482718894009217,Handwritten_extended
22,126,0.1746031746031746,0.23268398268398263,0.17893217893217891,Handwritten_extended
15,21,0.7142857142857143,0.37142857142857144,0.12380952380952381,Handwritten_extended
20,16,1.25,0.396875,0.165625,Handwritten_extended
23,69,0.3333333333333333,0.34404536862003776,0.16068052930056714,Handwritten_extended
49,95,0.5157894736842106,0.20000000000000004,0.15596133190118153,Handwritten_extended
16,47,0.3404255319148936,0.21409574468085107,0.17021276595744678,Handwritten_extended
34,96,0.3541666666666667,0.25,0.10784313725490197,Handwritten_extended
58,62,0.9354838709677419,0.1960511679644049,0.1518353726362625,Handwritten_extended
13,41,0.3170731707317073,0.27204502814258913,0.1932457786116323,Handwritten_extended
25,58,0.43103448275862066,0.2806896551724138,0.14620689655172414,Handwritten_extended
37,29,1.2758620689655173,0.2152842497670084,0.13140726933830382,Handwritten_extended
44,52,0.8461538461538461,0.6560314685314684,0.05026223776223775,Handwritten_extended
26,37,0.7027027027027027,0.21413721413721418,0.23700623700623705,Handwritten_extended
28,166,0.1686746987951807,0.2717297762478485,0.1114457831325301,Handwritten_extended
29,192,0.15104166666666666,0.20204741379310345,0.16361350574712644,Handwritten_extended
34,31,1.096774193548387,0.22960151802656542,0.12808349146110057,Handwritten_extended
21,54,0.3888888888888889,0.4700176366843032,0.10317460317460317,Handwritten_extended
26,37,0.7027027027027027,0.21309771309771308,0.2338877338877339,Handwritten_extended
20,87,0.22988505747126436,0.2591954022988505,0.13045977011494253,Handwritten_extended
14,45,0.3111111111111111,0.3952380952380952,0.13333333333333336,Handwritten_extended
26,37,0.7027027027027027,0.185031185031185,0.22661122661122665,Handwritten_extended
46,150,0.30666666666666664,0.2201449275362319,0.1017391304347826,Handwritten_extended
18,37,0.4864864864864865,0.36486486486486475,0.13963963963963963,Handwritten_extended
18,75,0.24,0.1918518518518518,0.16296296296296298,Handwritten_extended
20,166,0.12048192771084337,0.5397590361445783,0.0430722891566265,Handwritten_extended
23,127,0.18110236220472442,0.5285861006504622,0.07394727832933927,Handwritten_extended
76,212,0.3584905660377358,0.17161122144985103,0.1557845084409136,Handwritten_extended
18,40,0.45,0.25,0.17916666666666667,Handwritten_extended
26,105,0.24761904761904763,0.17472527472527477,0.14725274725274726,Handwritten_extended
18,79,0.22784810126582278,0.3368495077355837,0.1230661040787623,Handwritten_extended
18,37,0.4864864864864865,0.3588588588588587,0.13963963963963963,Handwritten_extended
16,48,0.3333333333333333,0.2526041666666667,0.15104166666666669,Handwritten_extended
12,36,0.3333333333333333,0.14814814814814817,0.16666666666666666,Handwritten_extended
17,29,0.5862068965517241,0.28194726166328604,0.2332657200811359,Handwritten_extended
34,96,0.3541666666666667,0.5,0.034313725490196074,Handwritten_extended
20,48,0.4166666666666667,0.18125,0.19583333333333336,Handwritten_extended
43,172,0.25,0.13858842617631154,0.09856679286100598,Handwritten_extended
14,12,1.1666666666666667,0.3273809523809524,0.17857142857142855,Handwritten_extended
30,74,0.40540540540540543,0.17072072072072073,0.1135135135135135,Handwritten_extended
16,71,0.22535211267605634,0.22711267605633803,0.1558098591549296,Handwritten_extended
22,65,0.3384615384615385,0.22237762237762237,0.2132867132867133,Handwritten_extended
34,96,0.3541666666666667,0.2423406862745098,0.10998774509803923,Handwritten_extended
24,21,1.1428571428571428,0.2400793650793651,0.23015873015873015,Handwritten_extended
16,21,0.7619047619047619,0.19940476190476192,0.21428571428571427,Handwritten_extended
40,113,0.35398230088495575,0.17256637168141592,0.10530973451327434,Handwritten_extended
24,21,1.1428571428571428,0.17658730158730157,0.22619047619047616,Handwritten_extended
26,21,1.2380952380952381,0.2967032967032967,0.2673992673992674,Handwritten_extended
18,79,0.22784810126582278,0.33263009845288327,0.13431786216596342,Handwritten_extended
11,31,0.3548387096774194,0.22873900293255123,0.16129032258064516,Handwritten_extended
16,38,0.42105263157894735,0.27631578947368424,0.16611842105263158,Handwritten_extended
31,58,0.5344827586206896,0.23526140155728587,0.11012235817575085,Handwritten_extended
26,35,0.7428571428571429,0.29670329670329676,0.14945054945054947,Handwritten_extended
26,21,1.2380952380952381,0.2967032967032967,0.26373626373626374,Handwritten_extended
31,21,1.4761904761904763,0.5069124423963134,0.08602150537634407,Handwritten_extended
16,30,0.5333333333333333,0.2875,0.12083333333333335,Handwritten_extended
52,49,1.0612244897959184,0.37480376766091045,0.04631083202511774,Handwritten_extended
11,31,0.3548387096774194,0.23167155425219935,0.15249266862170088,Handwritten_extended
26,105,0.24761904761904763,0.1772893772893773,0.15531135531135531,Handwritten_extended
24,56,0.42857142857142855,0.24330357142857142,0.18229166666666666,Handwritten_extended
16,47,0.3404255319148936,0.2247340425531915,0.1728723404255319,Handwritten_extended
14,24,0.5833333333333334,0.47321428571428575,0.09226190476190474,Handwritten_extended
31,58,0.5344827586206896,0.23526140155728587,0.11790878754171302,Handwritten_extended
13,32,0.40625,0.2692307692307693,0.20192307692307693,Handwritten_extended
28,166,0.1686746987951807,0.2717297762478485,0.1114457831325301,Handwritten_extended
62,56,1.1071428571428572,0.1923963133640553,0.16906682027649772,Handwritten_extended
37,26,1.4230769230769231,0.28274428274428276,0.13513513513513517,Handwritten_extended
23,110,0.20909090909090908,0.5691699604743083,0.030039525691699605,Handwritten_extended
18,19,0.9473684210526315,0.30994152046783624,0.1900584795321637,Handwritten_extended
65,60,1.0833333333333333,0.2017948717948718,0.11128205128205128,Handwritten_extended
51,109,0.46788990825688076,0.16297895304910953,0.14822809857888114,Handwritten_extended
45,123,0.36585365853658536,0.14525745257452574,0.13532068654019871,Handwritten_extended
22,92,0.2391304347826087,0.3048418972332016,0.10968379446640318,Handwritten_extended
50,80,0.625,0.17725,0.1025,Handwritten_extended
50,150,0.3333333333333333,0.20586666666666667,0.1404,Handwritten_extended
16,21,0.7619047619047619,0.19940476190476192,0.21428571428571427,Handwritten_extended
29,38,0.7631578947368421,0.6615245009074411,0.06442831215970962,Handwritten_extended
22,126,0.1746031746031746,0.2326839826839827,0.17893217893217891,Handwritten_extended
34,96,0.3541666666666667,0.24234068627450978,0.10998774509803923,Handwritten_extended
49,85,0.5764705882352941,0.19591836734693874,0.1106842737094838,Handwritten_extended
40,113,0.35398230088495575,0.172787610619469,0.10420353982300885,Handwritten_extended
21,78,0.2692307692307692,0.1904761904761905,0.1465201465201465,Handwritten_extended
28,166,0.1686746987951807,0.2728055077452668,0.12177280550774527,Handwritten_extended
51,109,0.46788990825688076,0.16225939917251303,0.1489476524554776,Handwritten_extended
15,16,0.9375,0.3666666666666667,0.31666666666666665,Handwritten_extended
26,37,0.7027027027027027,0.21413721413721418,0.23700623700623705,Handwritten_extended
16,30,0.5333333333333333,0.20208333333333334,0.1875,Handwritten_extended
26,35,0.7428571428571429,0.28791208791208794,0.15824175824175823,Handwritten_extended
31,36,0.8611111111111112,0.2383512544802867,0.22670250896057353,Handwritten_extended
16,49,0.32653061224489793,0.2372448979591837,0.14795918367346939,Handwritten_extended
16,48,0.3333333333333333,0.24739583333333334,0.15364583333333331,Handwritten_extended
16,49,0.32653061224489793,0.45790816326530615,0.11224489795918367,Handwritten_extended
16,33,0.48484848484848486,0.2746212121212121,0.21969696969696967,Handwritten_extended
24,54,0.4444444444444444,0.20524691358024688,0.17592592592592593,Handwritten_extended
14,24,0.5833333333333334,0.2708333333333333,0.23809523809523814,Handwritten_extended
41,77,0.5324675324675324,0.24707000316756417,0.11434906556857777,Handwritten_extended
28,90,0.3111111111111111,0.20595238095238094,0.19444444444444442,Handwritten_extended
24,35,0.6857142857142857,0.2261904761904762,0.15595238095238095,Handwritten_extended
24,29,0.8275862068965517,0.2270114942528736,0.13936781609195403,Handwritten_extended
29,116,0.25,0.1617122473246136,0.1186087990487515,Handwritten_extended
29,116,0.25,0.17092746730083233,0.10790725326991676,Handwritten_extended
16,47,0.3404255319148936,0.39095744680851063,0.19680851063829785,Handwritten_extended
27,33,0.8181818181818182,0.30864197530864196,0.13243546576879908,Handwritten_extended
16,44,0.36363636363636365,0.45170454545454547,0.07244318181818182,Handwritten_extended
30,74,0.40540540540540543,0.15495495495495493,0.1135135135135135,Handwritten_extended
16,71,0.22535211267605634,0.22711267605633803,0.1558098591549296,Handwritten_extended
46,150,0.30666666666666664,0.22550724637681158,0.11014492753623188,Handwritten_extended
23,55,0.41818181818181815,0.6015810276679839,0.06561264822134387,Handwritten_extended
20,166,0.12048192771084337,0.20120481927710845,0.11957831325301202,Handwritten_extended
19,34,0.5588235294117647,0.31733746130030954,0.16718266253869965,Handwritten_extended
35,181,0.19337016574585636,0.16322020520915548,0.14254143646408837,Handwritten_extended
28,116,0.2413793103448276,0.11545566502463055,0.13546798029556648,Handwritten_extended
19,107,0.17757009345794392,0.18986719134284308,0.1834727004426955,Handwritten_extended
20,85,0.23529411764705882,0.20999999999999996,0.1311764705882353,Handwritten_extended
26,21,1.2380952380952381,0.29304029304029305,0.27106227106227104,Handwritten_extended
31,219,0.1415525114155251,0.19546324937398735,0.10399175136249816,Handwritten_extended
43,172,0.25,0.1721200648999459,0.10627366143861547,Handwritten_extended
16,48,0.3333333333333333,0.25,0.15364583333333331,Handwritten_extended
35,181,0.19337016574585636,0.17711128650355165,0.14127861089187058,Handwritten_extended
19,31,0.6129032258064516,0.28862478777589134,0.2869269949066214,Handwritten_extended
49,95,0.5157894736842106,0.17894736842105266,0.157250268528464,Handwritten_extended
21,79,0.26582278481012656,0.3056057866184448,0.13381555153707056,Handwritten_extended
15,52,0.28846153846153844,0.3384615384615384,0.11794871794871795,Handwritten_extended
38,149,0.2550335570469799,0.2165312610385023,0.11956905687036386,Handwritten_extended
19,34,0.5588235294117647,0.31269349845201233,0.1764705882352941,Handwritten_extended
24,54,0.4444444444444444,0.20987654320987653,0.17592592592592593,Handwritten_extended
21,158,0.13291139240506328,0.16757082579867388,0.1458710066305003,Handwritten_extended
15,39,0.38461538461538464,0.22905982905982908,0.18974358974358976,Handwritten_extended
14,91,0.15384615384615385,0.29356357927786497,0.2237048665620094,Handwritten_extended
21,78,0.2692307692307692,0.17399267399267396,0.14529914529914528,Handwritten_extended
41,174,0.23563218390804597,0.3844967760022428,0.03308102046537707,Handwritten_extended
16,30,0.5333333333333333,0.29791666666666666,0.12083333333333335,Handwritten_extended
16,49,0.32653061224489793,0.2372448979591837,0.14795918367346939,Handwritten_extended
49,95,0.5157894736842106,0.47024704618689595,0.041460794844253496,Handwritten_extended
15,12,1.25,0.25,0.2555555555555556,Handwritten_extended
26,46,0.5652173913043478,0.5259197324414716,0.033444816053511704,Handwritten_extended
17,39,0.4358974358974359,0.3891402714932127,0.1463046757164404,Handwritten_extended
52,49,1.0612244897959184,0.18485086342229198,0.11263736263736263,Handwritten_extended
44,62,0.7096774193548387,0.25366568914956006,0.10410557184750732,Handwritten_extended
29,116,0.25,0.1599286563614744,0.11028537455410226,Handwritten_extended
28,111,0.25225225225225223,0.18146718146718144,0.13256113256113258,Handwritten_extended
18,124,0.14516129032258066,0.2553763440860215,0.1111111111111111,Handwritten_extended
67,57,1.1754385964912282,0.15894213144802305,0.09243257397224404,Handwritten_extended
17,37,0.4594594594594595,0.2289348171701113,0.18441971383147854,Handwritten_extended
23,52,0.4423076923076923,0.16137123745819396,0.14882943143812707,Handwritten_extended
19,24,0.7916666666666666,0.4385964912280702,0.23464912280701752,Handwritten_extended
23,127,0.18110236220472442,0.2995549469359809,0.11400205409106469,Handwritten_extended
18,40,0.45,0.25277777777777777,0.18749999999999997,Handwritten_extended
26,46,0.5652173913043478,0.26505016722408026,0.1906354515050167,Handwritten_extended
20,171,0.11695906432748537,0.26432748538011697,0.13362573099415204,Handwritten_extended
20,126,0.15873015873015872,0.2202380952380952,0.14999999999999997,Handwritten_extended
17,37,0.4594594594594595,0.23052464228934813,0.1907790143084261,Handwritten_extended
26,99,0.26262626262626265,0.18764568764568765,0.13053613053613053,Handwritten_extended
50,150,0.3333333333333333,0.18933333333333333,0.138,Handwritten_extended
26,38,0.6842105263157895,0.3137651821862348,0.12246963562753035,Handwritten_extended
14,24,0.5833333333333334,0.25595238095238093,0.23511904761904764,Handwritten_extended
24,65,0.36923076923076925,0.22628205128205128,0.10192307692307694,Handwritten_extended
17,37,0.4594594594594595,0.22893481717011124,0.18441971383147854,Handwritten_extended
22,102,0.21568627450980393,0.21167557932263817,0.1871657754010695,Handwritten_extended
44,52,0.8461538461538461,0.2757867132867132,0.13548951048951047,Handwritten_extended
25,135,0.18518518518518517,0.15377777777777776,0.157037037037037,Handwritten_extended
30,74,0.40540540540540543,0.1472972972972973,0.11441441441441441,Handwritten_extended
23,33,0.696969696969697,0.2898550724637682,0.14361001317523053,Handwritten_extended
30,48,0.625,0.2548611111111111,0.10625,Handwritten_extended
46,150,0.30666666666666664,0.22623188405797104,0.106231884057971,Handwritten_extended
16,69,0.2318840579710145,0.3188405797101449,0.17119565217391305,Handwritten_extended
20,87,0.22988505747126436,0.2166666666666666,0.12931034482758622,Handwritten_extended
12,36,0.3333333333333333,0.2152777777777778,0.19444444444444442,Handwritten_extended
17,57,0.2982456140350877,0.23116615067079463,0.1589267285861713,Handwritten_extended
22,92,0.2391304347826087,0.3028656126482213,0.10770750988142294,Handwritten_extended
50,150,0.3333333333333333,0.1746666666666667,0.1393333333333333,Handwritten_extended
19,31,0.6129032258064516,0.2852292020373515,0.28353140916808145,Handwritten_extended
23,69,0.3333333333333333,0.34971644612476366,0.1543793320730939,Handwritten_extended
28,90,0.3111111111111111,0.2246031746031746,0.19047619047619047,Handwritten_extended
25,58,0.43103448275862066,0.28068965517241373,0.14620689655172414,Handwritten_extended
17,39,0.4358974358974359,0.368024132730015,0.15535444947209653,Handwritten_extended
31,21,1.4761904761904763,0.27956989247311825,0.14746543778801843,Handwritten_extended
20,24,0.8333333333333334,0.25416666666666665,0.2270833333333334,Handwritten_extended
21,54,0.3888888888888889,0.1772486772486772,0.16578483245149908,Handwritten_extended
21,117,0.1794871794871795,0.18884818884818885,0.1286121286121286,Handwritten_extended
